,STATE,STATEFP,COUNTY,NAMELSAD,COUNTYFP,PRES_RES_RECEIVING_COLLCTN,PRES_N_RES_RECEIVING_COLLCTN,epa_data,cbsa_fips,cbsa_name,metro_micro,central_outlying_county
1835,SC,45,Charleston,Charleston County,19,0.0,0.0,False,16700.0,"Charleston-North Charleston, SC",Metropolitan Statistical Area,Central
1836,SC,45,Richland,Richland County,79,0.0,0.0,False,17900.0,"Columbia, SC",Metropolitan Statistical Area,Central
1837,SC,45,Anderson,Anderson County,7,0.0,0.0,False,24860.0,"Greenville-Anderson-Mauldin, SC",Metropolitan Statistical Area,Outlying
1838,SC,45,Darlington,Darlington County,31,0.0,0.0,False,22500.0,"Florence, SC",Metropolitan Statistical Area,Outlying
1839,SC,45,Williamsburg,Williamsburg County,89,0.0,0.0,False,,,Rural Area,
1840,SC,45,Lancaster,Lancaster County,57,0.0,0.0,False,16740.0,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,Outlying
1841,SC,45,Orangeburg,Orangeburg County,75,0.0,0.0,False,36700.0,"Orangeburg, SC",Micropolitan Statistical Area,Central
1842,SC,45,Bamberg,Bamberg County,9,0.0,0.0,False,,,Rural Area,
1843,SC,45,Clarendon,Clarendon County,27,0.0,0.0,False,,,Rural Area,
1844,SC,45,Jasper,Jasper County,53,0.0,0.0,False,25940.0,"Hilton Head Island-Bluffton-Beaufort, SC",Metropolitan Statistical Area,Outlying
1845,SC,45,Dillon,Dillon County,33,0.0,0.0,False,,,Rural Area,
1846,SC,45,Barnwell,Barnwell County,11,0.0,0.0,False,,,Rural Area,
1847,SC,45,Oconee,Oconee County,73,0.0,0.0,False,42860.0,"Seneca, SC",Micropolitan Statistical Area,Central
1848,SC,45,Saluda,Saluda County,81,0.0,0.0,False,17900.0,"Columbia, SC",Metropolitan Statistical Area,Outlying
1849,SC,45,Sumter,Sumter County,85,0.0,0.0,False,44940.0,"Sumter, SC",Metropolitan Statistical Area,Central
1850,SC,45,Hampton,Hampton County,49,0.0,0.0,False,,,Rural Area,
1851,SC,45,Greenwood,Greenwood County,47,0.0,0.0,False,24940.0,"Greenwood, SC",Micropolitan Statistical Area,Central
1852,SC,45,Georgetown,Georgetown County,43,0.0,0.0,False,23860.0,"Georgetown, SC",Micropolitan Statistical Area,Central
1853,SC,45,Lexington,Lexington County,63,0.0,0.0,False,17900.0,"Columbia, SC",Metropolitan Statistical Area,Central
1854,SC,45,Fairfield,Fairfield County,39,0.0,0.0,False,17900.0,"Columbia, SC",Metropolitan Statistical Area,Outlying
1855,SC,45,Union,Union County,87,0.0,0.0,False,43900.0,"Spartanburg, SC",Metropolitan Statistical Area,Outlying
1856,SC,45,Dorchester,Dorchester County,35,0.0,0.0,False,16700.0,"Charleston-North Charleston, SC",Metropolitan Statistical Area,Central
1857,SC,45,Marion,Marion County,67,0.0,0.0,False,,,Rural Area,
1858,SC,45,Calhoun,Calhoun County,17,0.0,0.0,False,17900.0,"Columbia, SC",Metropolitan Statistical Area,Outlying
1859,SC,45,Kershaw,Kershaw County,55,0.0,0.0,False,17900.0,"Columbia, SC",Metropolitan Statistical Area,Outlying
1860,SC,45,Greenville,Greenville County,45,0.0,0.0,False,24860.0,"Greenville-Anderson-Mauldin, SC",Metropolitan Statistical Area,Central
1861,SC,45,Abbeville,Abbeville County,1,0.0,0.0,False,24940.0,"Greenwood, SC",Micropolitan Statistical Area,Outlying
1862,SC,45,York,York County,91,0.0,0.0,False,16740.0,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,Outlying
1863,SC,45,Florence,Florence County,41,0.0,0.0,False,22500.0,"Florence, SC",Metropolitan Statistical Area,Central
1864,SC,45,Berkeley,Berkeley County,15,0.0,0.0,False,16700.0,"Charleston-North Charleston, SC",Metropolitan Statistical Area,Central
1865,SC,45,Laurens,Laurens County,59,0.0,0.0,False,24860.0,"Greenville-Anderson-Mauldin, SC",Metropolitan Statistical Area,Outlying
1866,SC,45,Aiken,Aiken County,3,0.0,0.0,False,12260.0,"Augusta-Richmond County, GA-SC",Metropolitan Statistical Area,Central
1867,SC,45,Pickens,Pickens County,77,0.0,0.0,False,24860.0,"Greenville-Anderson-Mauldin, SC",Metropolitan Statistical Area,Central
1868,SC,45,Edgefield,Edgefield County,37,0.0,0.0,False,12260.0,"Augusta-Richmond County, GA-SC",Metropolitan Statistical Area,Outlying
1869,SC,45,Spartanburg,Spartanburg County,83,0.0,0.0,False,43900.0,"Spartanburg, SC",Metropolitan Statistical Area,Central
1870,SC,45,Colleton,Colleton County,29,0.0,0.0,False,,,Rural Area,
1871,SC,45,Marlboro,Marlboro County,69,0.0,0.0,False,13500.0,"Bennettsville, SC",Micropolitan Statistical Area,Central
1872,IA,19,Hancock,Hancock County,81,7058.0,40.0,True,,,Rural Area,
1873,IA,19,Clinton,Clinton County,45,42880.0,0.0,True,17540.0,"Clinton, IA",Micropolitan Statistical Area,Central
1874,IA,19,Guthrie,Guthrie County,77,5857.0,0.0,True,19780.0,"Des Moines-West Des Moines, IA",Metropolitan Statistical Area,Outlying
1875,IA,19,Dickinson,Dickinson County,59,25619.0,0.0,True,44020.0,"Spirit Lake, IA",Micropolitan Statistical Area,Central
1876,IA,19,Allamakee,Allamakee County,5,8403.0,0.0,True,,,Rural Area,
1877,IA,19,Boone,Boone County,15,17672.0,0.0,True,14340.0,"Boone, IA",Micropolitan Statistical Area,Central
1878,IA,19,Hardin,Hardin County,83,12935.0,5.0,True,,,Rural Area,
1879,IA,19,Wayne,Wayne County,185,3867.0,1.0,True,,,Rural Area,
1880,IA,19,Marion,Marion County,125,22139.0,0.0,True,,,Rural Area,
1881,IA,19,Pottawattamie,Pottawattamie County,155,66228.0,250.0,True,36540.0,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,Central
1882,IA,19,Tama,Tama County,171,11812.0,2.0,True,,,Rural Area,
1883,IA,19,Keokuk,Keokuk County,107,6577.0,328.0,True,,,Rural Area,
1884,IA,19,Van Buren,Van Buren County,177,3986.0,1066.0,True,,,Rural Area,
1885,IA,19,Washington,Washington County,183,13426.0,700.0,True,26980.0,"Iowa City, IA",Metropolitan Statistical Area,Outlying
1886,IA,19,Marshall,Marshall County,127,30216.0,0.0,True,32260.0,"Marshalltown, IA",Micropolitan Statistical Area,Central
1887,IA,19,Shelby,Shelby County,165,8004.0,0.0,True,,,Rural Area,
1888,IA,19,Harrison,Harrison County,85,7511.0,0.0,True,36540.0,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,Outlying
1889,IA,19,Fayette,Fayette County,65,13857.0,0.0,True,,,Rural Area,
1890,IA,19,Clarke,Clarke County,39,5904.0,0.0,True,,,Rural Area,
1891,IA,19,Jones,Jones County,105,12503.0,9.0,True,16300.0,"Cedar Rapids, IA",Metropolitan Statistical Area,Outlying
1892,IA,19,O'Brien,O'Brien County,141,5986.0,0.0,True,,,Rural Area,
1893,IA,19,Humboldt,Humboldt County,91,6686.0,297.0,True,,,Rural Area,
1894,IA,19,Audubon,Audubon County,9,3913.0,0.0,True,,,Rural Area,
1895,IA,19,Calhoun,Calhoun County,25,7955.0,0.0,True,,,Rural Area,
1896,IA,19,Cherokee,Cherokee County,35,8670.0,0.0,True,,,Rural Area,
1897,IA,19,Chickasaw,Chickasaw County,37,7077.0,0.0,True,,,Rural Area,
1898,IA,19,Story,Story County,169,67415.0,322.0,True,11180.0,"Ames, IA",Metropolitan Statistical Area,Central
1899,IA,19,Palo Alto,Palo Alto County,147,6852.0,274.0,True,,,Rural Area,
1900,IA,19,Dallas,Dallas County,49,27653.0,0.0,True,19780.0,"Des Moines-West Des Moines, IA",Metropolitan Statistical Area,Central
1901,IA,19,Cerro Gordo,Cerro Gordo County,33,41943.0,0.0,True,32380.0,"Mason City, IA",Micropolitan Statistical Area,Central
1902,IA,19,Winneshiek,Winneshiek County,191,11075.0,200.0,True,,,Rural Area,
1903,IA,19,Taylor,Taylor County,173,4114.0,371.0,True,,,Rural Area,
1904,IA,19,Fremont,Fremont County,71,10014.0,0.0,True,,,Rural Area,
1905,IA,19,Emmet,Emmet County,63,8488.0,0.0,True,,,Rural Area,
1906,IA,19,Howard,Howard County,89,5458.0,0.0,True,,,Rural Area,
1907,IA,19,Woodbury,Woodbury County,193,91778.0,0.0,True,43580.0,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,Central
1908,IA,19,Carroll,Carroll County,27,16006.0,0.0,True,,,Rural Area,
1909,IA,19,Hamilton,Hamilton County,79,11429.0,0.0,True,,,Rural Area,
1910,IA,19,Mitchell,Mitchell County,131,6124.0,0.0,True,,,Rural Area,
1911,IA,19,Poweshiek,Poweshiek County,157,12894.0,386.0,True,,,Rural Area,
1912,IA,19,Wright,Wright County,197,10734.0,0.0,True,,,Rural Area,
1913,IA,19,Clay,Clay County,41,13066.0,0.0,True,43980.0,"Spencer, IA",Micropolitan Statistical Area,Central
1914,IA,19,Union,Union County,175,9213.0,300.0,True,,,Rural Area,
1915,IA,19,Henry,Henry County,87,17100.0,1000.0,True,,,Rural Area,
1916,IA,19,Lucas,Lucas County,117,5551.0,0.0,True,,,Rural Area,
1917,IA,19,Winnebago,Winnebago County,189,8622.0,0.0,True,,,Rural Area,
1918,IA,19,Dubuque,Dubuque County,61,72558.0,250.0,True,20220.0,"Dubuque, IA",Metropolitan Statistical Area,Central
1919,IA,19,Jefferson,Jefferson County,101,11248.0,0.0,True,21840.0,"Fairfield, IA",Micropolitan Statistical Area,Central
1920,IA,19,Cedar,Cedar County,31,10661.0,450.0,True,,,Rural Area,
1921,IA,19,Bremer,Bremer County,17,15683.0,0.0,True,47940.0,"Waterloo-Cedar Falls, IA",Metropolitan Statistical Area,Outlying
1922,IA,19,Davis,Davis County,51,3213.0,0.0,True,36900.0,"Ottumwa, IA",Micropolitan Statistical Area,Outlying
1923,IA,19,Ida,Ida County,93,5351.0,0.0,True,,,Rural Area,
1924,IA,19,Grundy,Grundy County,75,7870.0,0.0,True,47940.0,"Waterloo-Cedar Falls, IA",Metropolitan Statistical Area,Outlying
1925,IA,19,Worth,Worth County,195,4937.0,0.0,True,32380.0,"Mason City, IA",Micropolitan Statistical Area,Outlying
1926,IA,19,Mahaska,Mahaska County,123,14135.0,0.0,True,36820.0,"Oskaloosa, IA",Micropolitan Statistical Area,Central
1927,IA,19,Pocahontas,Pocahontas County,151,5136.0,700.0,True,,,Rural Area,
1928,IA,19,Monroe,Monroe County,135,4936.0,0.0,True,,,Rural Area,
1929,IA,19,Des Moines,Des Moines County,57,33851.0,0.0,True,15460.0,"Burlington, IA-IL",Micropolitan Statistical Area,Central
1930,IA,19,Cass,Cass County,29,10141.0,0.0,True,,,Rural Area,
1931,IA,19,Delaware,Delaware County,55,9499.0,0.0,True,,,Rural Area,
1932,IA,19,Louisa,Louisa County,115,6620.0,740.0,True,,,Rural Area,
1933,IA,19,Greene,Greene County,73,6907.0,0.0,True,,,Rural Area,
1934,IA,19,Warren,Warren County,181,18099.0,434.0,True,19780.0,"Des Moines-West Des Moines, IA",Metropolitan Statistical Area,Outlying
1935,IA,19,Polk,Polk County,153,696074.0,0.0,True,19780.0,"Des Moines-West Des Moines, IA",Metropolitan Statistical Area,Central
1936,IA,19,Johnson,Johnson County,103,101911.0,800.0,True,26980.0,"Iowa City, IA",Metropolitan Statistical Area,Central
1937,IA,19,Scott,Scott County,163,141831.0,0.0,True,19340.0,"Davenport-Moline-Rock Island, IA-IL",Metropolitan Statistical Area,Central
1938,IA,19,Iowa,Iowa County,95,8537.0,0.0,True,,,Rural Area,
1939,IA,19,Linn,Linn County,113,135508.0,0.0,True,16300.0,"Cedar Rapids, IA",Metropolitan Statistical Area,Central
1940,IA,19,Sac,Sac County,161,7226.0,400.0,True,,,Rural Area,
1941,IA,19,Jasper,Jasper County,99,26513.0,0.0,True,35500.0,"Newton, IA",Micropolitan Statistical Area,Central
1942,IA,19,Black Hawk,Black Hawk County,13,116475.0,0.0,True,47940.0,"Waterloo-Cedar Falls, IA",Metropolitan Statistical Area,Central
1943,IA,19,Webster,Webster County,187,32539.0,0.0,True,22700.0,"Fort Dodge, IA",Micropolitan Statistical Area,Central
1944,IA,19,Floyd,Floyd County,67,11059.0,135.0,True,,,Rural Area,
1945,IA,19,Franklin,Franklin County,69,5830.0,0.0,True,,,Rural Area,
1946,IA,19,Ringgold,Ringgold County,159,2760.0,30.0,True,,,Rural Area,
1947,IA,19,Montgomery,Montgomery County,137,7982.0,0.0,True,,,Rural Area,
1948,IA,19,Crawford,Crawford County,47,10837.0,0.0,True,,,Rural Area,
1949,IA,19,Adams,Adams County,3,2075.0,0.0,True,,,Rural Area,
1950,IA,19,Monona,Monona County,133,6126.0,0.0,True,,,Rural Area,
1951,IA,19,Adair,Adair County,1,4251.0,0.0,True,,,Rural Area,
1952,IA,19,Mills,Mills County,129,7109.0,0.0,True,36540.0,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,Outlying
1953,IA,19,Buchanan,Buchanan County,19,12963.0,0.0,True,,,Rural Area,
1954,IA,19,Appanoose,Appanoose County,7,14552.0,0.0,True,,,Rural Area,
1955,IA,19,Page,Page County,145,6707.0,160.0,True,,,Rural Area,
1956,IA,19,Wapello,Wapello County,179,27363.0,0.0,True,36900.0,"Ottumwa, IA",Micropolitan Statistical Area,Central
1957,IA,19,Jackson,Jackson County,97,11741.0,0.0,True,,,Rural Area,
1958,IA,19,Decatur,Decatur County,53,5655.0,0.0,True,,,Rural Area,
1959,IA,19,Lyon,Lyon County,119,6361.0,0.0,True,,,Rural Area,
1960,IA,19,Clayton,Clayton County,43,10088.0,600.0,True,,,Rural Area,
1961,IA,19,Osceola,Osceola County,143,3986.0,0.0,True,,,Rural Area,
1962,IA,19,Sioux,Sioux County,167,28052.0,240.0,True,,,Rural Area,
1963,IA,19,Butler,Butler County,23,9145.0,0.0,True,,,Rural Area,
1964,IA,19,Kossuth,Kossuth County,109,9311.0,0.0,True,,,Rural Area,
1965,IA,19,Buena Vista,Buena Vista County,21,17345.0,211.0,True,44740.0,"Storm Lake, IA",Micropolitan Statistical Area,Central
1966,IA,19,Muscatine,Muscatine County,139,32657.0,0.0,True,34700.0,"Muscatine, IA",Micropolitan Statistical Area,Central
1967,IA,19,Plymouth,Plymouth County,149,16212.0,0.0,True,43580.0,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,Outlying
1968,IA,19,Lee,Lee County,111,27593.0,0.0,True,22800.0,"Fort Madison-Keokuk, IA-IL-MO",Micropolitan Statistical Area,Central
1969,IA,19,Madison,Madison County,121,7503.0,0.0,True,19780.0,"Des Moines-West Des Moines, IA",Metropolitan Statistical Area,Outlying
1970,IA,19,Benton,Benton County,11,17634.0,0.0,True,16300.0,"Cedar Rapids, IA",Metropolitan Statistical Area,Outlying
1971,NC,37,Polk,Polk County,149,4176.0,160.0,True,,,Rural Area,
1972,NC,37,Cherokee,Cherokee County,39,3464.0,0.0,True,,,Rural Area,
1973,NC,37,Avery,Avery County,11,2484.0,75.0,True,,,Rural Area,
1974,NC,37,Watauga,Watauga County,189,19161.0,16998.0,True,14380.0,"Boone, NC",Micropolitan Statistical Area,Central
1975,NC,37,Hoke,Hoke County,93,3449.0,0.0,True,22180.0,"Fayetteville, NC",Metropolitan Statistical Area,Central
1976,NC,37,Rowan,Rowan County,159,39434.0,0.0,True,16740.0,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,Outlying
1977,NC,37,Bertie,Bertie County,15,4562.0,550.0,True,,,Rural Area,
1978,NC,37,Johnston,Johnston County,101,46384.0,13205.0,True,39580.0,"Raleigh, NC",Metropolitan Statistical Area,Central
1979,NC,37,Greene,Greene County,79,4531.0,0.0,True,,,Rural Area,
1980,NC,37,Halifax,Halifax County,83,24084.0,9025.0,True,40260.0,"Roanoke Rapids, NC",Micropolitan Statistical Area,Central
1981,NC,37,Haywood,Haywood County,87,17574.0,8756.0,True,11700.0,"Asheville, NC",Metropolitan Statistical Area,Central
1982,NC,37,Bladen,Bladen County,17,7600.0,4147.0,True,,,Rural Area,
1983,NC,37,Clay,Clay County,43,1384.0,276.0,True,,,Rural Area,
1984,NC,37,Currituck,Currituck County,53,0.0,0.0,False,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,Outlying
1985,NC,37,Caswell,Caswell County,33,1552.0,0.0,True,,,Rural Area,
1986,NC,37,Craven,Craven County,49,42101.0,3000.0,True,35100.0,"New Bern, NC",Metropolitan Statistical Area,Central
1987,NC,37,Graham,Graham County,75,787.0,700.0,True,,,Rural Area,
1988,NC,37,Camden,Camden County,29,150.0,2199.0,True,21020.0,"Elizabeth City, NC",Micropolitan Statistical Area,Outlying
1989,NC,37,Guilford,Guilford County,81,306301.0,7400.0,True,24660.0,"Greensboro-High Point, NC",Metropolitan Statistical Area,Central
1990,NC,37,Harnett,Harnett County,85,21653.0,12161.0,True,20380.0,"Dunn, NC",Micropolitan Statistical Area,Central
1991,NC,37,Pitt,Pitt County,147,115799.0,0.0,True,24780.0,"Greenville, NC",Metropolitan Statistical Area,Central
1992,NC,37,Duplin,Duplin County,61,14508.0,0.0,True,,,Rural Area,
1993,NC,37,Catawba,Catawba County,35,74382.0,12329.0,True,25860.0,"Hickory-Lenoir-Morganton, NC",Metropolitan Statistical Area,Central
1994,NC,37,Pamlico,Pamlico County,137,3778.0,400.0,True,35100.0,"New Bern, NC",Metropolitan Statistical Area,Outlying
1995,NC,37,Columbus,Columbus County,47,13758.0,600.0,True,,,Rural Area,
1996,NC,37,Nash,Nash County,127,10490.0,400.0,True,40580.0,"Rocky Mount, NC",Metropolitan Statistical Area,Central
1997,NC,37,Surry,Surry County,171,18658.0,2248.0,True,34340.0,"Mount Airy, NC",Micropolitan Statistical Area,Central
1998,NC,37,Anson,Anson County,7,8984.0,0.0,True,,,Rural Area,
1999,NC,37,Montgomery,Montgomery County,123,8937.0,0.0,True,,,Rural Area,
2000,NC,37,Durham,Durham County,63,206960.0,39000.0,True,20500.0,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,Central
2001,NC,37,Henderson,Henderson County,89,17098.0,2000.0,True,11700.0,"Asheville, NC",Metropolitan Statistical Area,Central
2002,NC,37,Chowan,Chowan County,41,5394.0,500.0,True,,,Rural Area,
2003,NC,37,Transylvania,Transylvania County,175,7090.0,500.0,True,14820.0,"Brevard, NC",Micropolitan Statistical Area,Central
2004,NC,37,Pasquotank,Pasquotank County,139,17200.0,2200.0,True,21020.0,"Elizabeth City, NC",Micropolitan Statistical Area,Central
2005,NC,37,Warren,Warren County,185,2254.0,1421.0,True,,,Rural Area,
2006,NC,37,Wilkes,Wilkes County,193,7299.0,1800.0,True,35900.0,"North Wilkesboro, NC",Micropolitan Statistical Area,Central
2007,NC,37,Lincoln,Lincoln County,109,12773.0,1567.0,True,16740.0,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,Outlying
2008,NC,37,Wayne,Wayne County,191,43903.0,17340.0,True,24140.0,"Goldsboro, NC",Metropolitan Statistical Area,Central
2009,NC,37,Jackson,Jackson County,99,6918.0,5700.0,True,19000.0,"Cullowhee, NC",Micropolitan Statistical Area,Central
2010,NC,37,Sampson,Sampson County,163,13026.0,0.0,True,,,Rural Area,
2011,NC,37,Hyde,Hyde County,95,900.0,250.0,True,,,Rural Area,
2012,NC,37,New Hanover,New Hanover County,129,174120.0,20472.0,True,48900.0,"Wilmington, NC",Metropolitan Statistical Area,Central
2013,NC,37,Madison,Madison County,115,3054.0,0.0,True,11700.0,"Asheville, NC",Metropolitan Statistical Area,Outlying
2014,NC,37,Martin,Martin County,117,9732.0,0.0,True,,,Rural Area,
2015,NC,37,Orange,Orange County,135,55247.0,7000.0,True,20500.0,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,Central
2016,NC,37,Granville,Granville County,77,16499.0,0.0,True,37080.0,"Oxford, NC",Micropolitan Statistical Area,Central
2017,NC,37,Forsyth,Forsyth County,67,203187.0,0.0,True,49180.0,"Winston-Salem, NC",Metropolitan Statistical Area,Central
2018,NC,37,Randolph,Randolph County,151,46725.0,4291.0,True,24660.0,"Greensboro-High Point, NC",Metropolitan Statistical Area,Outlying
2019,NC,37,Franklin,Franklin County,69,6896.0,510.0,True,39580.0,"Raleigh, NC",Metropolitan Statistical Area,Outlying
2020,NC,37,Lenoir,Lenoir County,107,36504.0,1000.0,True,28820.0,"Kinston, NC",Micropolitan Statistical Area,Central
2021,NC,37,Caldwell,Caldwell County,27,34312.0,3753.0,True,25860.0,"Hickory-Lenoir-Morganton, NC",Metropolitan Statistical Area,Central
2022,NC,37,Yancey,Yancey County,199,1674.0,600.0,True,,,Rural Area,
2023,NC,37,Alamance,Alamance County,1,70736.0,350.0,True,15500.0,"Burlington, NC",Metropolitan Statistical Area,Central
2024,NC,37,McDowell,McDowell County,111,9164.0,500.0,True,32000.0,"Marion, NC",Micropolitan Statistical Area,Central
2025,NC,37,Burke,Burke County,23,44123.0,8800.0,True,25860.0,"Hickory-Lenoir-Morganton, NC",Metropolitan Statistical Area,Central
2026,NC,37,Chatham,Chatham County,37,9558.0,3000.0,True,20500.0,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,Central
2027,NC,37,Vance,Vance County,181,17654.0,4647.0,True,25780.0,"Henderson, NC",Micropolitan Statistical Area,Central
2028,NC,37,Davie,Davie County,59,5346.0,645.0,True,49180.0,"Winston-Salem, NC",Metropolitan Statistical Area,Central
2029,NC,37,Stanly,Stanly County,167,23728.0,1110.0,True,10620.0,"Albemarle, NC",Micropolitan Statistical Area,Central
2030,NC,37,Wilson,Wilson County,195,57506.0,550.0,True,48980.0,"Wilson, NC",Micropolitan Statistical Area,Central
2031,NC,37,Yadkin,Yadkin County,197,6913.0,550.0,True,49180.0,"Winston-Salem, NC",Metropolitan Statistical Area,Outlying
2032,NC,37,Brunswick,Brunswick County,19,27011.0,36690.0,True,34820.0,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Metropolitan Statistical Area,Central
2033,NC,37,Cleveland,Cleveland County,45,38836.0,705.0,True,43140.0,"Shelby, NC",Micropolitan Statistical Area,Central
2034,NC,37,Moore,Moore County,125,33362.0,1900.0,True,38240.0,"Pinehurst-Southern Pines, NC",Micropolitan Statistical Area,Central
2035,NC,37,Pender,Pender County,141,5488.0,1300.0,True,48900.0,"Wilmington, NC",Metropolitan Statistical Area,Outlying
2036,NC,37,Ashe,Ashe County,9,2201.0,718.0,True,,,Rural Area,
2037,NC,37,Mitchell,Mitchell County,121,2393.0,0.0,True,,,Rural Area,
2038,NC,37,Richmond,Richmond County,153,17987.0,2900.0,True,40460.0,"Rockingham, NC",Micropolitan Statistical Area,Central
